"","date","LocationCode","negative","neutral","positive","year","sentiment","Longitude_xmin","tweets"
"4303",2014-12-02,"BRG1667",0,3,0,2014,0.0571428571428571,-54.8757782,3
"4304",2014-12-04,"BRG1667",0,1,0,2014,0.0571428571428571,-54.8757782,1
"4305",2014-12-07,"BRG1667",0,1,0,2014,0.0571428571428571,-54.8757782,1
"4306",2014-12-08,"BRG1667",0,3,2,2014,0.0571428571428571,-54.8757782,5
"4307",2014-12-09,"BRG1667",0,4,0,2014,0.0571428571428571,-54.8757782,4
"4308",2014-12-10,"BRG1667",0,10,0,2014,0.0571428571428571,-54.8757782,10
"4309",2014-12-11,"BRG1667",0,2,0,2014,0.0571428571428571,-54.8757782,2
"4310",2014-12-12,"BRG1667",0,2,0,2014,0,-54.8757782,2
"4311",2014-12-14,"BRG1667",0,3,0,2014,0,-54.8757782,3
"4312",2014-12-15,"BRG1667",0,3,0,2014,0,-54.8757782,3
"4313",2014-12-16,"BRG1667",0,6,0,2014,0,-54.8757782,6
"4314",2014-12-17,"BRG1667",0,4,0,2014,0,-54.8757782,4
"4315",2014-12-18,"BRG1667",0,3,0,2014,0,-54.8757782,3
"4316",2014-12-19,"BRG1667",0,7,0,2014,0,-54.8757782,7
"4317",2014-12-20,"BRG1667",0,2,0,2014,0,-54.8757782,2
"4318",2014-12-22,"BRG1667",0,1,0,2014,0,-54.8757782,1
"4319",2014-12-23,"BRG1667",0,2,0,2014,0,-54.8757782,2
"4320",2014-12-24,"BRG1667",0,3,0,2014,0,-54.8757782,3
"4321",2014-12-26,"BRG1667",0,1,0,2014,0,-54.8757782,1
"4322",2014-12-27,"BRG1667",0,4,0,2014,0,-54.8757782,4
"4323",2014-12-28,"BRG1667",0,2,0,2014,0,-54.8757782,2
"4324",2014-12-29,"BRG1667",0,1,0,2014,0,-54.8757782,1
"4325",2014-12-31,"BRG1667",0,1,0,2014,0,-54.8757782,1
"4326",2015-01-02,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4327",2015-01-07,"BRG1667",0,3,0,2015,-0.142857142857143,-54.8757782,3
"4328",2015-01-08,"BRG1667",0,3,0,2015,-0.142857142857143,-54.8757782,3
"4329",2015-01-09,"BRG1667",0,2,0,2015,-0.142857142857143,-54.8757782,2
"4330",2015-01-14,"BRG1667",1,0,0,2015,-0.142857142857143,-54.8757782,1
"4331",2015-01-23,"BRG1667",0,2,0,2015,-0.142857142857143,-54.8757782,2
"4332",2015-01-26,"BRG1667",0,1,0,2015,-0.142857142857143,-54.8757782,1
"4333",2015-01-27,"BRG1667",0,1,0,2015,-0.142857142857143,-54.8757782,1
"4334",2015-01-30,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4335",2015-01-31,"BRG1667",0,1,0,2015,-0.0571428571428571,-54.8757782,1
"4336",2015-02-02,"BRG1667",0,2,0,2015,-0.0571428571428571,-54.8757782,2
"4337",2015-02-05,"BRG1667",0,2,0,2015,-0.0571428571428571,-54.8757782,2
"4338",2015-02-06,"BRG1667",2,3,0,2015,-0.0571428571428571,-54.8757782,5
"4339",2015-02-10,"BRG1667",0,5,0,2015,-0.0571428571428571,-54.8757782,5
"4340",2015-02-14,"BRG1667",0,1,0,2015,-0.0571428571428571,-54.8757782,1
"4341",2015-02-18,"BRG1667",0,1,0,2015,-0.0571428571428571,-54.8757782,1
"4342",2015-02-19,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4343",2015-02-20,"BRG1667",0,7,0,2015,0,-54.8757782,7
"4344",2015-02-21,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4345",2015-02-22,"BRG1667",0,4,0,2015,0,-54.8757782,4
"4346",2015-02-23,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4347",2015-02-26,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4348",2015-02-27,"BRG1667",0,4,0,2015,0,-54.8757782,4
"4349",2015-02-28,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4350",2015-03-01,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4351",2015-03-02,"BRG1667",0,14,0,2015,0,-54.8757782,14
"4352",2015-03-03,"BRG1667",0,9,0,2015,0,-54.8757782,9
"4353",2015-03-04,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4354",2015-03-05,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4355",2015-03-06,"BRG1667",0,4,0,2015,0,-54.8757782,4
"4356",2015-03-09,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4357",2015-03-10,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4358",2015-03-11,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4359",2015-03-14,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4360",2015-03-16,"BRG1667",0,5,0,2015,0,-54.8757782,5
"4361",2015-03-17,"BRG1667",0,11,0,2015,0,-54.8757782,11
"4362",2015-03-18,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4363",2015-03-19,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4364",2015-03-20,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4365",2015-03-21,"BRG1667",0,5,0,2015,0,-54.8757782,5
"4366",2015-03-22,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4367",2015-03-23,"BRG1667",0,4,0,2015,0,-54.8757782,4
"4368",2015-03-24,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4369",2015-03-25,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4370",2015-03-26,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4371",2015-03-27,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4372",2015-03-28,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4373",2015-03-30,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4374",2015-03-31,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4375",2015-04-01,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4376",2015-04-02,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4377",2015-04-03,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4378",2015-04-06,"BRG1667",0,2,0,2015,0.142857142857143,-54.8757782,2
"4379",2015-04-07,"BRG1667",0,5,0,2015,0.142857142857143,-54.8757782,5
"4380",2015-04-09,"BRG1667",0,1,0,2015,0.142857142857143,-54.8757782,1
"4381",2015-04-10,"BRG1667",0,0,1,2015,0.0714285714285714,-54.8757782,1
"4382",2015-04-12,"BRG1667",0,1,0,2015,0.0714285714285714,-54.8757782,1
"4383",2015-04-13,"BRG1667",0,1,0,2015,0.0714285714285714,-54.8757782,1
"4384",2015-04-14,"BRG1667",1,1,0,2015,0.0714285714285714,-54.8757782,2
"4385",2015-04-19,"BRG1667",0,1,0,2015,-0.0714285714285714,-54.8757782,1
"4386",2015-04-21,"BRG1667",0,2,0,2015,-0.0714285714285714,-54.8757782,2
"4387",2015-04-22,"BRG1667",0,2,0,2015,-0.0714285714285714,-54.8757782,2
"4388",2015-04-23,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4389",2015-04-24,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4390",2015-04-26,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4391",2015-04-27,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4392",2015-04-28,"BRG1667",0,7,0,2015,0,-54.8757782,7
"4393",2015-04-29,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4394",2015-04-30,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4395",2015-05-01,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4396",2015-05-02,"BRG1667",0,4,0,2015,0,-54.8757782,4
"4397",2015-05-03,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4398",2015-05-04,"BRG1667",0,26,0,2015,0,-54.8757782,26
"4399",2015-05-05,"BRG1667",0,7,0,2015,0,-54.8757782,7
"4400",2015-05-06,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4401",2015-05-07,"BRG1667",0,5,0,2015,0,-54.8757782,5
"4402",2015-05-08,"BRG1667",0,14,0,2015,0,-54.8757782,14
"4403",2015-05-09,"BRG1667",0,31,0,2015,-0.010989010989011,-54.8757782,31
"4404",2015-05-10,"BRG1667",0,3,0,2015,-0.010989010989011,-54.8757782,3
"4405",2015-05-11,"BRG1667",0,12,0,2015,-0.010989010989011,-54.8757782,12
"4406",2015-05-12,"BRG1667",1,12,0,2015,-0.106227106227106,-54.8757782,13
"4407",2015-05-13,"BRG1667",0,8,0,2015,-0.106227106227106,-54.8757782,8
"4408",2015-05-14,"BRG1667",0,2,0,2015,-0.106227106227106,-54.8757782,2
"4409",2015-05-15,"BRG1667",2,1,0,2015,-0.106227106227106,-54.8757782,3
"4410",2015-05-17,"BRG1667",0,4,0,2015,-0.0952380952380952,-54.8757782,4
"4411",2015-05-18,"BRG1667",0,12,0,2015,-0.0952380952380952,-54.8757782,12
"4412",2015-05-19,"BRG1667",0,17,0,2015,-0.0952380952380952,-54.8757782,17
"4413",2015-05-20,"BRG1667",0,18,0,2015,0,-54.8757782,18
"4414",2015-05-21,"BRG1667",0,9,0,2015,0,-54.8757782,9
"4415",2015-05-22,"BRG1667",0,16,0,2015,0,-54.8757782,16
"4416",2015-05-23,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4417",2015-05-24,"BRG1667",0,1,0,2015,-0.142857142857143,-54.8757782,1
"4418",2015-05-25,"BRG1667",0,5,0,2015,-0.142857142857143,-54.8757782,5
"4419",2015-05-26,"BRG1667",0,2,0,2015,-0.142857142857143,-54.8757782,2
"4420",2015-05-27,"BRG1667",1,0,0,2015,-0.142857142857143,-54.8757782,1
"4421",2015-05-28,"BRG1667",0,3,0,2015,-0.142857142857143,-54.8757782,3
"4422",2015-05-29,"BRG1667",0,5,0,2015,-0.142857142857143,-54.8757782,5
"4423",2015-05-30,"BRG1667",0,1,0,2015,-0.178571428571429,-54.8757782,1
"4424",2015-06-01,"BRG1667",0,3,0,2015,-0.0714285714285714,-54.8757782,3
"4425",2015-06-02,"BRG1667",0,6,0,2015,-0.0714285714285714,-54.8757782,6
"4426",2015-06-03,"BRG1667",1,3,0,2015,-0.119047619047619,-54.8757782,4
"4427",2015-06-04,"BRG1667",1,3,0,2015,-0.119047619047619,-54.8757782,4
"4428",2015-06-05,"BRG1667",0,4,0,2015,-0.119047619047619,-54.8757782,4
"4429",2015-06-06,"BRG1667",1,2,0,2015,-0.19047619047619,-54.8757782,3
"4430",2015-06-07,"BRG1667",0,6,0,2015,-0.164285714285714,-54.8757782,6
"4431",2015-06-08,"BRG1667",0,1,0,2015,-0.128571428571429,-54.8757782,1
"4432",2015-06-09,"BRG1667",1,1,0,2015,-0.128571428571429,-54.8757782,2
"4433",2015-06-10,"BRG1667",1,14,0,2015,-0.080952380952381,-54.8757782,15
"4434",2015-06-12,"BRG1667",0,2,0,2015,-0.080952380952381,-54.8757782,2
"4435",2015-06-14,"BRG1667",0,2,0,2015,-0.080952380952381,-54.8757782,2
"4436",2015-06-15,"BRG1667",0,16,0,2015,-0.00952380952380952,-54.8757782,16
"4437",2015-06-16,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4438",2015-06-17,"BRG1667",0,2,0,2015,-0.0714285714285714,-54.8757782,2
"4439",2015-06-19,"BRG1667",0,4,0,2015,-0.214285714285714,-54.8757782,4
"4440",2015-06-20,"BRG1667",0,1,0,2015,-0.214285714285714,-54.8757782,1
"4441",2015-06-22,"BRG1667",1,1,0,2015,-0.214285714285714,-54.8757782,2
"4442",2015-06-23,"BRG1667",1,0,0,2015,-0.214285714285714,-54.8757782,1
"4443",2015-06-25,"BRG1667",0,2,0,2015,-0.214285714285714,-54.8757782,2
"4444",2015-06-27,"BRG1667",0,4,0,2015,-0.214285714285714,-54.8757782,4
"4445",2015-06-29,"BRG1667",0,1,0,2015,-0.142857142857143,-54.8757782,1
"4446",2015-06-30,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4447",2015-07-01,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4448",2015-07-02,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4449",2015-07-03,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4450",2015-07-04,"BRG1667",0,1,0,2015,-0.0857142857142857,-54.8757782,1
"4451",2015-07-05,"BRG1667",0,2,0,2015,-0.0857142857142857,-54.8757782,2
"4452",2015-07-09,"BRG1667",0,1,0,2015,-0.0857142857142857,-54.8757782,1
"4453",2015-07-10,"BRG1667",3,2,0,2015,-0.0857142857142857,-54.8757782,5
"4454",2015-07-13,"BRG1667",0,1,0,2015,-0.0857142857142857,-54.8757782,1
"4455",2015-07-14,"BRG1667",0,1,0,2015,-0.103571428571429,-54.8757782,1
"4456",2015-07-15,"BRG1667",0,4,0,2015,-0.103571428571429,-54.8757782,4
"4457",2015-07-16,"BRG1667",0,2,0,2015,-0.0178571428571429,-54.8757782,2
"4458",2015-07-17,"BRG1667",1,7,0,2015,-0.0178571428571429,-54.8757782,8
"4459",2015-07-18,"BRG1667",0,2,0,2015,-0.0178571428571429,-54.8757782,2
"4460",2015-07-20,"BRG1667",0,1,0,2015,-0.0178571428571429,-54.8757782,1
"4461",2015-07-23,"BRG1667",0,2,0,2015,-0.0178571428571429,-54.8757782,2
"4462",2015-07-24,"BRG1667",0,7,0,2015,-0.142857142857143,-54.8757782,7
"4463",2015-07-25,"BRG1667",0,1,0,2015,-0.142857142857143,-54.8757782,1
"4464",2015-07-28,"BRG1667",0,2,0,2015,-0.142857142857143,-54.8757782,2
"4465",2015-07-29,"BRG1667",1,0,0,2015,-0.142857142857143,-54.8757782,1
"4466",2015-07-31,"BRG1667",0,6,0,2015,-0.142857142857143,-54.8757782,6
"4467",2015-08-01,"BRG1667",0,5,0,2015,-0.142857142857143,-54.8757782,5
"4468",2015-08-02,"BRG1667",0,2,0,2015,-0.142857142857143,-54.8757782,2
"4469",2015-08-04,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4470",2015-08-06,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4471",2015-08-07,"BRG1667",0,4,0,2015,0,-54.8757782,4
"4472",2015-08-08,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4473",2015-08-11,"BRG1667",0,9,0,2015,-0.0204081632653061,-54.8757782,9
"4474",2015-08-12,"BRG1667",0,5,0,2015,-0.036281179138322,-54.8757782,5
"4475",2015-08-13,"BRG1667",0,8,0,2015,-0.036281179138322,-54.8757782,8
"4476",2015-08-14,"BRG1667",1,6,0,2015,-0.036281179138322,-54.8757782,7
"4477",2015-08-15,"BRG1667",2,16,0,2015,-0.036281179138322,-54.8757782,18
"4478",2015-08-16,"BRG1667",0,2,0,2015,-0.036281179138322,-54.8757782,2
"4479",2015-08-17,"BRG1667",0,1,0,2015,-0.036281179138322,-54.8757782,1
"4480",2015-08-18,"BRG1667",0,4,0,2015,-0.0158730158730159,-54.8757782,4
"4481",2015-08-19,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4482",2015-08-21,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4483",2015-08-24,"BRG1667",0,5,0,2015,0,-54.8757782,5
"4484",2015-08-25,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4485",2015-08-26,"BRG1667",0,5,0,2015,0,-54.8757782,5
"4486",2015-08-27,"BRG1667",0,5,0,2015,0,-54.8757782,5
"4487",2015-08-30,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4488",2015-08-31,"BRG1667",0,5,0,2015,0,-54.8757782,5
"4489",2015-09-01,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4490",2015-09-02,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4491",2015-09-03,"BRG1667",0,4,0,2015,0,-54.8757782,4
"4492",2015-09-05,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4493",2015-09-08,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4494",2015-09-09,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4495",2015-09-10,"BRG1667",0,9,0,2015,0,-54.8757782,9
"4496",2015-09-11,"BRG1667",0,4,0,2015,0,-54.8757782,4
"4497",2015-09-14,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4498",2015-09-15,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4499",2015-09-16,"BRG1667",0,8,0,2015,0,-54.8757782,8
"4500",2015-09-17,"BRG1667",0,4,0,2015,0,-54.8757782,4
"4501",2015-09-19,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4502",2015-09-20,"BRG1667",0,1,0,2015,0.0714285714285714,-54.8757782,1
"4503",2015-09-22,"BRG1667",0,2,0,2015,0.0714285714285714,-54.8757782,2
"4504",2015-09-23,"BRG1667",0,4,0,2015,0.0714285714285714,-54.8757782,4
"4505",2015-09-25,"BRG1667",0,1,1,2015,0.0714285714285714,-54.8757782,2
"4506",2015-09-26,"BRG1667",0,2,0,2015,0.0714285714285714,-54.8757782,2
"4507",2015-09-27,"BRG1667",0,1,0,2015,0.0714285714285714,-54.8757782,1
"4508",2015-09-30,"BRG1667",0,2,0,2015,0.0714285714285714,-54.8757782,2
"4509",2015-10-02,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4510",2015-10-03,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4511",2015-10-04,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4512",2015-10-06,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4513",2015-10-07,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4514",2015-10-08,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4515",2015-10-09,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4516",2015-10-11,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4517",2015-10-13,"BRG1667",0,1,0,2015,-0.0571428571428571,-54.8757782,1
"4518",2015-10-14,"BRG1667",0,2,0,2015,-0.0571428571428571,-54.8757782,2
"4519",2015-10-15,"BRG1667",0,1,0,2015,-0.0571428571428571,-54.8757782,1
"4520",2015-10-19,"BRG1667",2,3,0,2015,-0.0571428571428571,-54.8757782,5
"4521",2015-10-20,"BRG1667",0,2,0,2015,-0.0571428571428571,-54.8757782,2
"4522",2015-10-22,"BRG1667",0,1,0,2015,-0.0571428571428571,-54.8757782,1
"4523",2015-10-23,"BRG1667",0,1,0,2015,-0.0571428571428571,-54.8757782,1
"4524",2015-10-24,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4525",2015-10-26,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4526",2015-10-27,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4527",2015-10-28,"BRG1667",0,6,0,2015,0,-54.8757782,6
"4528",2015-10-29,"BRG1667",0,11,0,2015,0,-54.8757782,11
"4529",2015-10-30,"BRG1667",0,3,0,2015,0,-54.8757782,3
"4530",2015-11-02,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4531",2015-11-04,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4532",2015-11-05,"BRG1667",0,11,0,2015,-0.0357142857142857,-54.8757782,11
"4533",2015-11-06,"BRG1667",0,12,0,2015,-0.0357142857142857,-54.8757782,12
"4534",2015-11-07,"BRG1667",0,42,0,2015,-0.0357142857142857,-54.8757782,42
"4535",2015-11-08,"BRG1667",1,3,0,2015,-0.0357142857142857,-54.8757782,4
"4536",2015-11-09,"BRG1667",0,4,0,2015,-0.0357142857142857,-54.8757782,4
"4537",2015-11-10,"BRG1667",0,3,0,2015,-0.0357142857142857,-54.8757782,3
"4538",2015-11-11,"BRG1667",0,1,0,2015,-0.178571428571429,-54.8757782,1
"4539",2015-11-12,"BRG1667",0,4,0,2015,-0.142857142857143,-54.8757782,4
"4540",2015-11-14,"BRG1667",0,1,0,2015,-0.142857142857143,-54.8757782,1
"4541",2015-11-15,"BRG1667",1,0,0,2015,-0.214285714285714,-54.8757782,1
"4542",2015-11-16,"BRG1667",0,2,0,2015,-0.357142857142857,-54.8757782,2
"4543",2015-11-17,"BRG1667",0,1,0,2015,-0.357142857142857,-54.8757782,1
"4544",2015-11-23,"BRG1667",1,1,0,2015,-0.357142857142857,-54.8757782,2
"4545",2015-11-24,"BRG1667",1,0,0,2015,-0.214285714285714,-54.8757782,1
"4546",2015-11-25,"BRG1667",0,3,0,2015,-0.357142857142857,-54.8757782,3
"4547",2015-12-01,"BRG1667",0,1,0,2015,-0.357142857142857,-54.8757782,1
"4548",2015-12-02,"BRG1667",0,1,0,2015,-0.285714285714286,-54.8757782,1
"4549",2015-12-03,"BRG1667",1,0,0,2015,-0.142857142857143,-54.8757782,1
"4550",2015-12-04,"BRG1667",0,4,0,2015,-0.142857142857143,-54.8757782,4
"4551",2015-12-08,"BRG1667",0,3,0,2015,-0.19047619047619,-54.8757782,3
"4552",2015-12-09,"BRG1667",0,5,0,2015,-0.19047619047619,-54.8757782,5
"4553",2015-12-10,"BRG1667",0,1,0,2015,-0.0476190476190476,-54.8757782,1
"4554",2015-12-11,"BRG1667",2,4,0,2015,-0.0476190476190476,-54.8757782,6
"4555",2015-12-12,"BRG1667",0,9,0,2015,-0.0952380952380952,-54.8757782,9
"4556",2015-12-13,"BRG1667",0,2,0,2015,-0.0952380952380952,-54.8757782,2
"4557",2015-12-14,"BRG1667",0,1,0,2015,-0.0952380952380952,-54.8757782,1
"4558",2015-12-15,"BRG1667",1,2,0,2015,-0.0476190476190476,-54.8757782,3
"4559",2015-12-16,"BRG1667",0,4,0,2015,-0.0476190476190476,-54.8757782,4
"4560",2015-12-17,"BRG1667",0,2,0,2015,-0.0476190476190476,-54.8757782,2
"4561",2015-12-18,"BRG1667",0,3,0,2015,-0.0476190476190476,-54.8757782,3
"4562",2015-12-19,"BRG1667",0,2,0,2015,0,-54.8757782,2
"4563",2015-12-20,"BRG1667",0,1,0,2015,0,-54.8757782,1
"4564",2015-12-21,"BRG1667",0,2,0,2015,-0.142857142857143,-54.8757782,2
"4565",2015-12-22,"BRG1667",0,2,0,2015,-0.142857142857143,-54.8757782,2
"4566",2015-12-24,"BRG1667",0,3,0,2015,-0.142857142857143,-54.8757782,3
"4567",2015-12-26,"BRG1667",1,0,0,2015,-0.166666666666667,-54.8757782,1
"4568",2015-12-27,"BRG1667",0,1,0,2015,-0.166666666666667,-54.8757782,1
"4569",2015-12-28,"BRG1667",0,32,0,2015,-0.166666666666667,-54.8757782,32
"4570",2015-12-29,"BRG1667",1,5,0,2015,-0.166666666666667,-54.8757782,6
"4571",2015-12-30,"BRG1667",0,7,0,2015,-0.0238095238095238,-54.8757782,7
"4572",2015-12-31,"BRG1667",0,1,0,2015,-0.0238095238095238,-54.8757782,1
"4573",2016-01-02,"BRG1667",0,1,0,2016,-0.0238095238095238,-54.8757782,1
"4574",2016-01-03,"BRG1667",0,1,0,2016,0,-54.8757782,1
"4575",2016-01-04,"BRG1667",0,3,0,2016,0,-54.8757782,3
"4576",2016-01-06,"BRG1667",0,4,0,2016,0,-54.8757782,4
"4577",2016-01-07,"BRG1667",0,1,0,2016,0,-54.8757782,1
"4578",2016-01-08,"BRG1667",0,5,0,2016,-0.0571428571428571,-54.8757782,5
"4579",2016-01-11,"BRG1667",0,3,0,2016,-0.0571428571428571,-54.8757782,3
"4580",2016-01-12,"BRG1667",0,3,0,2016,-0.0571428571428571,-54.8757782,3
"4581",2016-01-13,"BRG1667",2,3,0,2016,-0.0571428571428571,-54.8757782,5
"4582",2016-01-15,"BRG1667",0,2,0,2016,-0.0571428571428571,-54.8757782,2
"4583",2016-01-16,"BRG1667",0,2,0,2016,-0.0571428571428571,-54.8757782,2
"4584",2016-01-18,"BRG1667",0,2,0,2016,-0.0571428571428571,-54.8757782,2
"4585",2016-01-21,"BRG1667",0,1,0,2016,0,-54.8757782,1
"4586",2016-01-22,"BRG1667",0,1,0,2016,0,-54.8757782,1
"4587",2016-01-25,"BRG1667",0,2,0,2016,-0.0357142857142857,-54.8757782,2
"4588",2016-01-26,"BRG1667",0,2,0,2016,-0.0357142857142857,-54.8757782,2
"4589",2016-01-27,"BRG1667",0,7,0,2016,-0.0357142857142857,-54.8757782,7
"4590",2016-01-28,"BRG1667",1,3,0,2016,-0.0357142857142857,-54.8757782,4
"4591",2016-01-29,"BRG1667",0,2,0,2016,-0.0357142857142857,-54.8757782,2
"4592",2016-01-31,"BRG1667",0,1,0,2016,-0.0357142857142857,-54.8757782,1
"4593",2016-02-01,"BRG1667",0,3,0,2016,-0.0357142857142857,-54.8757782,3
"4594",2016-02-03,"BRG1667",0,4,0,2016,0,-54.8757782,4
"4595",2016-02-04,"BRG1667",0,7,0,2016,-0.0714285714285714,-54.8757782,7
"4596",2016-02-05,"BRG1667",0,3,0,2016,-0.0714285714285714,-54.8757782,3
"4597",2016-02-06,"BRG1667",0,1,0,2016,-0.0714285714285714,-54.8757782,1
"4598",2016-02-08,"BRG1667",1,1,0,2016,-0.0714285714285714,-54.8757782,2
"4599",2016-02-09,"BRG1667",0,1,0,2016,-0.0714285714285714,-54.8757782,1
"4600",2016-02-10,"BRG1667",0,3,0,2016,-0.0714285714285714,-54.8757782,3
"4601",2016-02-11,"BRG1667",0,7,0,2016,-0.0714285714285714,-54.8757782,7
"4602",2016-02-12,"BRG1667",0,4,0,2016,0,-54.8757782,4
"4603",2016-02-13,"BRG1667",0,4,0,2016,0,-54.8757782,4
"4604",2016-02-14,"BRG1667",0,2,0,2016,0,-54.8757782,2
"4605",2016-02-15,"BRG1667",0,3,0,2016,-0.0357142857142857,-54.8757782,3
"4606",2016-02-16,"BRG1667",0,2,0,2016,-0.0357142857142857,-54.8757782,2
"4607",2016-02-17,"BRG1667",0,1,0,2016,-0.0357142857142857,-54.8757782,1
"4608",2016-02-18,"BRG1667",1,3,0,2016,-0.0357142857142857,-54.8757782,4
"4609",2016-02-19,"BRG1667",0,3,0,2016,-0.0714285714285714,-54.8757782,3
"4610",2016-02-20,"BRG1667",0,1,0,2016,-0.0714285714285714,-54.8757782,1
"4611",2016-02-21,"BRG1667",0,1,0,2016,-0.0714285714285714,-54.8757782,1
"4612",2016-02-22,"BRG1667",1,3,0,2016,-0.0357142857142857,-54.8757782,4
"4613",2016-02-23,"BRG1667",0,4,0,2016,-0.0357142857142857,-54.8757782,4
"4614",2016-02-24,"BRG1667",0,3,0,2016,-0.0357142857142857,-54.8757782,3
"4615",2016-02-25,"BRG1667",0,1,0,2016,-0.0357142857142857,-54.8757782,1
"4616",2016-02-26,"BRG1667",0,2,0,2016,0,-54.8757782,2
"4617",2016-02-27,"BRG1667",0,3,0,2016,0,-54.8757782,3
"4618",2016-02-28,"BRG1667",0,1,0,2016,0,-54.8757782,1
"4619",2016-02-29,"BRG1667",0,6,0,2016,0,-54.8757782,6
"4620",2016-03-01,"BRG1667",0,4,0,2016,0,-54.8757782,4
"4621",2016-03-02,"BRG1667",0,2,0,2016,-0.0714285714285714,-54.8757782,2
"4622",2016-03-03,"BRG1667",0,1,0,2016,-0.0714285714285714,-54.8757782,1
"4623",2016-03-04,"BRG1667",0,4,0,2016,-0.0714285714285714,-54.8757782,4
"4624",2016-03-06,"BRG1667",1,1,0,2016,-0.0714285714285714,-54.8757782,2
"4625",2016-03-07,"BRG1667",0,1,0,2016,-0.0714285714285714,-54.8757782,1
"4626",2016-03-09,"BRG1667",0,1,0,2016,-0.0714285714285714,-54.8757782,1
"4627",2016-03-10,"BRG1667",0,4,0,2016,-0.0714285714285714,-54.8757782,4
"4628",2016-03-11,"BRG1667",0,1,0,2016,0,-54.8757782,1
"4629",2016-03-14,"BRG1667",0,2,0,2016,0,-54.8757782,2
"4630",2016-03-15,"BRG1667",0,2,0,2016,0,-54.8757782,2
"4631",2016-03-16,"BRG1667",0,2,0,2016,0,-54.8757782,2
