"Date","BRG1665","BRG1666","BRG1667","BRG1668","BRG1669","BRG1670","BRG1671","BRG1672","BRG1673","BRG1674","BRG1675","BRG1676","BRG1677","BRG1678","BRG1679","BRG1680","BRG1681","BRG1682","BRG1683","BRG1684","BRG1685","BRG1686","BRG1687","BRG1688","BRG1689","BRG1690","BRG1691","Total","year","year_month"
2014-09-30,213.15,236.45,274.15,363.69,217.96,229.62,215.72,201.91,205.07,275.78,252.79,299.85,184.37,216.5,207.16,185.82,235.91,187.27,208.34,211.38,159.52,265.19,327.82,186.71,191.61,233.32,225.48,418.8,2014,"2014-09"
2014-10-01,167.19,208.02,230.39,303.35,195.18,199,198.68,182.91,183.82,264.07,206.71,249.5,166.94,186.06,185.88,188.43,222.3,153.82,181.17,175.82,148.66,247.81,203.45,189.26,173.07,191.88,187.99,376.89,2014,"2014-10"
2014-10-02,164.4,206.83,225.65,298.37,194.19,197.62,194.42,180.82,181.39,262.03,204.1,246.53,165.86,183.75,184.56,187.06,220.69,153.37,180.19,174.11,148.12,245.05,199.93,186.71,171.66,189.88,185.73,373.79,2014,"2014-10"
2014-10-03,161.75,205.72,221.14,293.65,193.26,196.31,190.35,178.83,179.08,260.15,201.63,243.66,164.84,181.58,183.3,185.73,219.16,152.98,179.26,172.46,147.62,242.44,196.61,184.24,170.31,187.97,183.57,370.83,2014,"2014-10"
2014-10-04,159.23,204.69,216.87,289.18,192.41,195.08,186.45,176.93,176.89,258.43,199.28,240.9,163.89,179.55,182.11,184.45,217.71,152.64,178.37,170.89,147.14,239.95,193.44,181.86,169,186.14,181.53,368.01,2014,"2014-10"
2014-10-05,151.97,207.96,208.56,287.97,199.32,193.89,190.51,178.88,173.25,257.16,193.64,237.84,164.51,176.45,183.44,183.99,217.18,150.53,173.79,172.26,147.06,246.53,175.35,179.95,167.36,186.94,180.94,366.54,2014,"2014-10"
2014-10-06,149.78,207.05,204.56,283.53,198.51,192.69,187.94,176.83,170.85,255.7,191.28,235.19,163.51,174.62,182.45,182.62,215.8,150.13,172.73,170.89,146.44,243.81,166.9,177.7,165.97,185.28,178.91,363.66,2014,"2014-10"
2014-10-07,170.13,209.33,235.38,308.59,196.25,200.45,203.14,185.08,186.37,266.27,209.45,252.62,168.08,188.49,187.28,189.87,223.97,154.33,182.18,177.63,149.24,250.72,207.14,191.91,174.54,193.97,190.37,380.15,2014,"2014-10"
2014-10-08,167.19,208.02,230.39,303.35,195.18,199,198.68,182.91,183.82,264.07,206.71,249.5,166.94,186.06,185.88,188.43,222.3,153.82,181.17,175.82,148.66,247.81,203.45,189.26,173.07,191.88,187.99,376.89,2014,"2014-10"
2014-10-09,164.4,206.83,225.65,298.37,194.19,197.62,194.42,180.82,181.39,262.03,204.1,246.53,165.86,183.75,184.56,187.06,220.69,153.37,180.19,174.11,148.12,245.05,199.93,186.71,171.66,189.88,185.73,373.79,2014,"2014-10"
2014-10-10,161.75,205.72,221.14,293.65,193.26,196.31,190.35,178.83,179.08,260.15,201.63,243.66,164.84,181.58,183.3,185.73,219.16,152.98,179.26,172.46,147.62,242.44,196.61,184.24,170.31,187.97,183.57,370.83,2014,"2014-10"
2014-10-11,159.23,204.69,216.87,289.18,192.41,195.08,186.45,176.93,176.89,258.43,199.28,240.9,163.89,179.55,182.11,184.45,217.71,152.64,178.37,170.89,147.14,239.95,193.44,181.86,169,186.14,181.53,368.01,2014,"2014-10"
2014-10-12,151.97,207.96,208.56,287.97,199.32,193.89,190.51,178.88,173.25,257.16,193.64,237.84,164.51,176.45,183.44,183.99,217.18,150.53,173.79,172.26,147.06,246.53,175.35,179.95,167.36,186.94,180.94,366.54,2014,"2014-10"
2014-10-13,149.78,207.05,204.56,283.53,198.51,192.69,187.94,176.83,170.85,255.7,191.28,235.19,163.51,174.62,182.45,182.62,215.8,150.13,172.73,170.89,146.44,243.81,166.9,177.7,165.97,185.28,178.91,363.66,2014,"2014-10"
2014-10-14,170.13,209.33,235.38,308.59,196.25,200.45,203.14,185.08,186.37,266.27,209.45,252.62,168.08,188.49,187.28,189.87,223.97,154.33,182.18,177.63,149.24,250.72,207.14,191.91,174.54,193.97,190.37,380.15,2014,"2014-10"
2014-10-15,167.19,208.02,230.39,303.35,195.18,199,198.68,182.91,183.82,264.07,206.71,249.5,166.94,186.06,185.88,188.43,222.3,153.82,181.17,175.82,148.66,247.81,203.45,189.26,173.07,191.88,187.99,376.89,2014,"2014-10"
2014-10-16,164.4,206.83,225.65,298.37,194.19,197.62,194.42,180.82,181.39,262.03,204.1,246.53,165.86,183.75,184.56,187.06,220.69,153.37,180.19,174.11,148.12,245.05,199.93,186.71,171.66,189.88,185.73,373.79,2014,"2014-10"
2014-10-17,161.75,205.72,221.14,293.65,193.26,196.31,190.35,178.83,179.08,260.15,201.63,243.66,164.84,181.58,183.3,185.73,219.16,152.98,179.26,172.46,147.62,242.44,196.61,184.24,170.31,187.97,183.57,370.83,2014,"2014-10"
2014-10-18,159.23,204.69,216.87,289.18,192.41,195.08,186.45,176.93,176.89,258.43,199.28,240.9,163.89,179.55,182.11,184.45,217.71,152.64,178.37,170.89,147.14,239.95,193.44,181.86,169,186.14,181.53,368.01,2014,"2014-10"
2014-10-19,151.97,207.96,208.56,287.97,199.32,193.89,190.51,178.88,173.25,257.16,193.64,237.84,164.51,176.45,183.44,183.99,217.18,150.53,173.79,172.26,147.06,246.53,175.35,179.95,167.36,186.94,180.94,366.54,2014,"2014-10"
2014-10-20,149.78,207.05,204.56,283.53,198.51,192.69,187.94,176.83,170.85,255.7,191.28,235.19,163.51,174.62,182.45,182.62,215.8,150.13,172.73,170.89,146.44,243.81,166.9,177.7,165.97,185.28,178.91,363.66,2014,"2014-10"
2014-10-21,170.13,209.33,235.38,308.59,196.25,200.45,203.14,185.08,186.37,266.27,209.45,252.62,168.08,188.49,187.28,189.87,223.97,154.33,182.18,177.63,149.24,250.72,207.14,191.91,174.54,193.97,190.37,380.15,2014,"2014-10"
2014-10-22,167.19,208.02,230.39,303.35,195.18,199,198.68,182.91,183.82,264.07,206.71,249.5,166.94,186.06,185.88,188.43,222.3,153.82,181.17,175.82,148.66,247.81,203.45,189.26,173.07,191.88,187.99,376.89,2014,"2014-10"
2014-10-23,164.4,206.83,225.65,298.37,194.19,197.62,194.42,180.82,181.39,262.03,204.1,246.53,165.86,183.75,184.56,187.06,220.69,153.37,180.19,174.11,148.12,245.05,199.93,186.71,171.66,189.88,185.73,373.79,2014,"2014-10"
2014-10-24,161.75,205.72,221.14,293.65,193.26,196.31,190.35,178.83,179.08,260.15,201.63,243.66,164.84,181.58,183.3,185.73,219.16,152.98,179.26,172.46,147.62,242.44,196.61,184.24,170.31,187.97,183.57,370.83,2014,"2014-10"
2014-10-25,159.23,204.69,216.87,289.18,192.41,195.08,186.45,176.93,176.89,258.43,199.28,240.9,163.89,179.55,182.11,184.45,217.71,152.64,178.37,170.89,147.14,239.95,193.44,181.86,169,186.14,181.53,368.01,2014,"2014-10"
2014-10-26,151.97,207.96,208.56,287.97,199.32,193.89,190.51,178.88,173.25,257.16,193.64,237.84,164.51,176.45,183.44,183.99,217.18,150.53,173.79,172.26,147.06,246.53,175.35,179.95,167.36,186.94,180.94,366.54,2014,"2014-10"
2014-10-27,149.78,207.05,204.56,283.53,198.51,192.69,187.94,176.83,170.85,255.7,191.28,235.19,163.51,174.62,182.45,182.62,215.8,150.13,172.73,170.89,146.44,243.81,166.9,177.7,165.97,185.28,178.91,363.66,2014,"2014-10"
2014-10-28,170.13,209.33,235.38,308.59,196.25,200.45,203.14,185.08,186.37,266.27,209.45,252.62,168.08,188.49,187.28,189.87,223.97,154.33,182.18,177.63,149.24,250.72,207.14,191.91,174.54,193.97,190.37,380.15,2014,"2014-10"
2014-10-29,167.19,208.02,230.39,303.35,195.18,199,198.68,182.91,183.82,264.07,206.71,249.5,166.94,186.06,185.88,188.43,222.3,153.82,181.17,175.82,148.66,247.81,203.45,189.26,173.07,191.88,187.99,376.89,2014,"2014-10"
2014-10-30,164.4,206.83,225.65,298.37,194.19,197.62,194.42,180.82,181.39,262.03,204.1,246.53,165.86,183.75,184.56,187.06,220.69,153.37,180.19,174.11,148.12,245.05,199.93,186.71,171.66,189.88,185.73,373.79,2014,"2014-10"
2014-10-31,161.75,205.72,221.14,293.65,193.26,196.31,190.35,178.83,179.08,260.15,201.63,243.66,164.84,181.58,183.3,185.73,219.16,152.98,179.26,172.46,147.62,242.44,196.61,184.24,170.31,187.97,183.57,370.83,2014,"2014-10"
2014-11-01,269.76,316.16,299.23,369.65,338.02,417.72,325.36,363.56,336.15,381.62,347.28,593.52,368.53,236.86,264.71,385.21,348.06,279.29,311.41,313.4,355.66,428.57,293.7,388.51,289.9,387.74,333.89,674.21,2014,"2014-11"
2014-11-02,257.46,321.2,287.77,368.11,350.15,415.18,332.44,367.59,329.24,379.73,337.45,585.98,369.91,232.77,266.63,384.26,347.22,275.41,303.41,315.92,355.45,440.32,266.23,384.43,287.07,389.41,332.81,671.51,2014,"2014-11"
2014-11-03,253.76,319.8,282.24,362.42,348.73,412.61,327.96,363.36,324.68,377.57,333.34,579.46,367.67,230.35,265.2,381.4,345.01,274.68,301.56,313.41,353.96,435.45,253.4,379.63,284.7,385.96,329.08,666.23,2014,"2014-11"
2014-11-04,288.23,323.33,324.76,394.47,344.77,429.23,354.47,380.32,354.16,393.18,365.01,622.39,377.94,248.66,272.22,396.54,358.07,282.37,318.07,325.76,360.72,447.8,314.5,409.99,299.4,404.07,350.16,696.44,2014,"2014-11"
2014-11-05,283.25,321.31,317.88,387.76,342.89,426.11,346.69,375.85,349.32,389.94,360.23,614.7,375.38,245.44,270.19,393.52,355.4,281.43,316.29,322.46,359.33,442.6,308.89,404.33,296.88,399.72,345.79,690.47,2014,"2014-11"
2014-11-06,278.53,319.46,311.34,381.4,341.14,423.16,339.27,371.56,344.7,386.92,355.69,607.38,372.95,242.41,268.26,390.66,352.83,280.62,314.59,319.3,358.03,437.68,303.56,398.87,294.46,395.55,341.62,684.79,2014,"2014-11"
2014-11-07,274.03,317.75,305.13,375.37,339.52,420.36,332.16,367.47,340.32,384.15,351.38,600.32,370.67,239.55,266.44,387.89,350.39,279.9,312.97,316.29,356.81,433,298.51,393.6,292.14,391.57,337.66,679.37,2014,"2014-11"
2014-11-08,269.76,316.16,299.23,369.65,338.02,417.72,325.36,363.56,336.15,381.62,347.28,593.52,368.53,236.86,264.71,385.21,348.06,279.29,311.41,313.4,355.66,428.57,293.7,388.51,289.9,387.74,333.89,674.21,2014,"2014-11"
2014-11-09,257.46,321.2,287.77,368.11,350.15,415.18,332.44,367.59,329.24,379.73,337.45,585.98,369.91,232.77,266.63,384.26,347.22,275.41,303.41,315.92,355.45,440.32,266.23,384.43,287.07,389.41,332.81,671.51,2014,"2014-11"
2014-11-10,253.76,319.8,282.24,362.42,348.73,412.61,327.96,363.36,324.68,377.57,333.34,579.46,367.67,230.35,265.2,381.4,345.01,274.68,301.56,313.41,353.96,435.45,253.4,379.63,284.7,385.96,329.08,666.23,2014,"2014-11"
2014-11-11,288.23,323.33,324.76,394.47,344.77,429.23,354.47,380.32,354.16,393.18,365.01,622.39,377.94,248.66,272.22,396.54,358.07,282.37,318.07,325.76,360.72,447.8,314.5,409.99,299.4,404.07,350.16,696.44,2014,"2014-11"
2014-11-12,283.25,321.31,317.88,387.76,342.89,426.11,346.69,375.85,349.32,389.94,360.23,614.7,375.38,245.44,270.19,393.52,355.4,281.43,316.29,322.46,359.33,442.6,308.89,404.33,296.88,399.72,345.79,690.47,2014,"2014-11"
2014-11-13,278.53,319.46,311.34,381.4,341.14,423.16,339.27,371.56,344.7,386.92,355.69,607.38,372.95,242.41,268.26,390.66,352.83,280.62,314.59,319.3,358.03,437.68,303.56,398.87,294.46,395.55,341.62,684.79,2014,"2014-11"
2014-11-14,274.03,317.75,305.13,375.37,339.52,420.36,332.16,367.47,340.32,384.15,351.38,600.32,370.67,239.55,266.44,387.89,350.39,279.9,312.97,316.29,356.81,433,298.51,393.6,292.14,391.57,337.66,679.37,2014,"2014-11"
2014-11-15,269.76,316.16,299.23,369.65,338.02,417.72,325.36,363.56,336.15,381.62,347.28,593.52,368.53,236.86,264.71,385.21,348.06,279.29,311.41,313.4,355.66,428.57,293.7,388.51,289.9,387.74,333.89,674.21,2014,"2014-11"
2014-11-16,257.46,321.2,287.77,368.11,350.15,415.18,332.44,367.59,329.24,379.73,337.45,585.98,369.91,232.77,266.63,384.26,347.22,275.41,303.41,315.92,355.45,440.32,266.23,384.43,287.07,389.41,332.81,671.51,2014,"2014-11"
2014-11-17,253.76,319.8,282.24,362.42,348.73,412.61,327.96,363.36,324.68,377.57,333.34,579.46,367.67,230.35,265.2,381.4,345.01,274.68,301.56,313.41,353.96,435.45,253.4,379.63,284.7,385.96,329.08,666.23,2014,"2014-11"
2014-11-18,288.23,323.33,324.76,394.47,344.77,429.23,354.47,380.32,354.16,393.18,365.01,622.39,377.94,248.66,272.22,396.54,358.07,282.37,318.07,325.76,360.72,447.8,314.5,409.99,299.4,404.07,350.16,696.44,2014,"2014-11"
2014-11-19,283.25,321.31,317.88,387.76,342.89,426.11,346.69,375.85,349.32,389.94,360.23,614.7,375.38,245.44,270.19,393.52,355.4,281.43,316.29,322.46,359.33,442.6,308.89,404.33,296.88,399.72,345.79,690.47,2014,"2014-11"
2014-11-20,278.53,319.46,311.34,381.4,341.14,423.16,339.27,371.56,344.7,386.92,355.69,607.38,372.95,242.41,268.26,390.66,352.83,280.62,314.59,319.3,358.03,437.68,303.56,398.87,294.46,395.55,341.62,684.79,2014,"2014-11"
2014-11-21,274.03,317.75,305.13,375.37,339.52,420.36,332.16,367.47,340.32,384.15,351.38,600.32,370.67,239.55,266.44,387.89,350.39,279.9,312.97,316.29,356.81,433,298.51,393.6,292.14,391.57,337.66,679.37,2014,"2014-11"
2014-11-22,269.76,316.16,299.23,369.65,338.02,417.72,325.36,363.56,336.15,381.62,347.28,593.52,368.53,236.86,264.71,385.21,348.06,279.29,311.41,313.4,355.66,428.57,293.7,388.51,289.9,387.74,333.89,674.21,2014,"2014-11"
2014-11-23,257.46,321.2,287.77,368.11,350.15,415.18,332.44,367.59,329.24,379.73,337.45,585.98,369.91,232.77,266.63,384.26,347.22,275.41,303.41,315.92,355.45,440.32,266.23,384.43,287.07,389.41,332.81,671.51,2014,"2014-11"
2014-11-24,253.76,319.8,282.24,362.42,348.73,412.61,327.96,363.36,324.68,377.57,333.34,579.46,367.67,230.35,265.2,381.4,345.01,274.68,301.56,313.41,353.96,435.45,253.4,379.63,284.7,385.96,329.08,666.23,2014,"2014-11"
2014-11-25,288.23,323.33,324.76,394.47,344.77,429.23,354.47,380.32,354.16,393.18,365.01,622.39,377.94,248.66,272.22,396.54,358.07,282.37,318.07,325.76,360.72,447.8,314.5,409.99,299.4,404.07,350.16,696.44,2014,"2014-11"
2014-11-26,283.25,321.31,317.88,387.76,342.89,426.11,346.69,375.85,349.32,389.94,360.23,614.7,375.38,245.44,270.19,393.52,355.4,281.43,316.29,322.46,359.33,442.6,308.89,404.33,296.88,399.72,345.79,690.47,2014,"2014-11"
2014-11-27,278.53,319.46,311.34,381.4,341.14,423.16,339.27,371.56,344.7,386.92,355.69,607.38,372.95,242.41,268.26,390.66,352.83,280.62,314.59,319.3,358.03,437.68,303.56,398.87,294.46,395.55,341.62,684.79,2014,"2014-11"
2014-11-28,274.03,317.75,305.13,375.37,339.52,420.36,332.16,367.47,340.32,384.15,351.38,600.32,370.67,239.55,266.44,387.89,350.39,279.9,312.97,316.29,356.81,433,298.51,393.6,292.14,391.57,337.66,679.37,2014,"2014-11"
2014-11-29,269.76,316.16,299.23,369.65,338.02,417.72,325.36,363.56,336.15,381.62,347.28,593.52,368.53,236.86,264.71,385.21,348.06,279.29,311.41,313.4,355.66,428.57,293.7,388.51,289.9,387.74,333.89,674.21,2014,"2014-11"
2014-11-30,257.46,321.2,287.77,368.11,350.15,415.18,332.44,367.59,329.24,379.73,337.45,585.98,369.91,232.77,266.63,384.26,347.22,275.41,303.41,315.92,355.45,440.32,266.23,384.43,287.07,389.41,332.81,671.51,2014,"2014-11"
2014-12-01,145.36,166.45,203.26,274.82,206.91,165.37,162.01,144.53,136.67,194.31,209.04,220.91,150.88,142.56,151.74,159.31,224.28,116.86,175.07,164.76,133.83,218.26,304.25,127.5,147.01,197.81,110.88,330.18,2014,"2014-12"
2014-12-02,165.11,168.29,233.88,299.11,204.56,172.03,175.1,151.27,149.08,202.35,228.9,237.28,155.09,153.88,155.76,165.63,232.77,120.13,184.65,171.25,136.38,224.45,377.61,137.69,154.6,207.09,117.98,345.15,2014,"2014-12"
2014-12-03,162.26,167.23,228.92,294.03,203.45,170.78,171.26,149.5,147.04,200.67,225.91,234.34,154.04,151.9,154.59,164.37,231.04,119.73,183.62,169.52,135.86,221.84,370.87,135.79,153.3,204.86,116.51,342.2,2014,"2014-12"
2014-12-04,159.55,166.27,224.21,289.21,202.41,169.6,167.59,147.79,145.1,199.12,223.06,231.55,153.04,150.02,153.49,163.17,229.37,119.38,182.63,167.86,135.37,219.38,364.47,133.96,152.05,202.73,115.11,339.38,2014,"2014-12"
2014-12-05,156.98,165.38,219.74,284.63,201.45,168.48,164.08,146.16,143.25,197.7,220.36,228.86,152.11,148.25,152.45,162.02,227.78,119.08,181.69,166.27,134.9,217.03,358.4,132.19,150.85,200.68,113.77,336.7,2014,"2014-12"
2014-12-06,154.53,164.55,215.49,280.29,200.55,167.42,160.72,144.61,141.5,196.39,217.79,226.27,151.23,146.58,151.46,160.9,226.27,118.82,180.79,164.76,134.47,214.81,352.64,130.48,149.7,198.72,112.5,334.14,2014,"2014-12"
2014-12-07,147.48,167.18,207.23,279.12,207.76,166.4,164.22,146.21,138.59,195.42,211.62,223.4,151.8,144.05,152.56,160.5,225.72,117.17,176.14,166.08,134.39,220.7,319.65,129.11,148.24,199.58,112.14,332.8,2014,"2014-12"
2014-12-08,145.36,166.45,203.26,274.82,206.91,165.37,162.01,144.53,136.67,194.31,209.04,220.91,150.88,142.56,151.74,159.31,224.28,116.86,175.07,164.76,133.83,218.26,304.25,127.5,147.01,197.81,110.88,330.18,2014,"2014-12"
2014-12-09,165.11,168.29,233.88,299.11,204.56,172.03,175.1,151.27,149.08,202.35,228.9,237.28,155.09,153.88,155.76,165.63,232.77,120.13,184.65,171.25,136.38,224.45,377.61,137.69,154.6,207.09,117.98,345.15,2014,"2014-12"
2014-12-10,162.26,167.23,228.92,294.03,203.45,170.78,171.26,149.5,147.04,200.67,225.91,234.34,154.04,151.9,154.59,164.37,231.04,119.73,183.62,169.52,135.86,221.84,370.87,135.79,153.3,204.86,116.51,342.2,2014,"2014-12"
2014-12-11,159.55,166.27,224.21,289.21,202.41,169.6,167.59,147.79,145.1,199.12,223.06,231.55,153.04,150.02,153.49,163.17,229.37,119.38,182.63,167.86,135.37,219.38,364.47,133.96,152.05,202.73,115.11,339.38,2014,"2014-12"
2014-12-12,156.98,165.38,219.74,284.63,201.45,168.48,164.08,146.16,143.25,197.7,220.36,228.86,152.11,148.25,152.45,162.02,227.78,119.08,181.69,166.27,134.9,217.03,358.4,132.19,150.85,200.68,113.77,336.7,2014,"2014-12"
2014-12-13,154.53,164.55,215.49,280.29,200.55,167.42,160.72,144.61,141.5,196.39,217.79,226.27,151.23,146.58,151.46,160.9,226.27,118.82,180.79,164.76,134.47,214.81,352.64,130.48,149.7,198.72,112.5,334.14,2014,"2014-12"
2014-12-14,147.48,167.18,207.23,279.12,207.76,166.4,164.22,146.21,138.59,195.42,211.62,223.4,151.8,144.05,152.56,160.5,225.72,117.17,176.14,166.08,134.39,220.7,319.65,129.11,148.24,199.58,112.14,332.8,2014,"2014-12"
2014-12-15,145.36,166.45,203.26,274.82,206.91,165.37,162.01,144.53,136.67,194.31,209.04,220.91,150.88,142.56,151.74,159.31,224.28,116.86,175.07,164.76,133.83,218.26,304.25,127.5,147.01,197.81,110.88,330.18,2014,"2014-12"
2014-12-16,165.11,168.29,233.88,299.11,204.56,172.03,175.1,151.27,149.08,202.35,228.9,237.28,155.09,153.88,155.76,165.63,232.77,120.13,184.65,171.25,136.38,224.45,377.61,137.69,154.6,207.09,117.98,345.15,2014,"2014-12"
2014-12-17,162.26,167.23,228.92,294.03,203.45,170.78,171.26,149.5,147.04,200.67,225.91,234.34,154.04,151.9,154.59,164.37,231.04,119.73,183.62,169.52,135.86,221.84,370.87,135.79,153.3,204.86,116.51,342.2,2014,"2014-12"
2014-12-18,159.55,166.27,224.21,289.21,202.41,169.6,167.59,147.79,145.1,199.12,223.06,231.55,153.04,150.02,153.49,163.17,229.37,119.38,182.63,167.86,135.37,219.38,364.47,133.96,152.05,202.73,115.11,339.38,2014,"2014-12"
2014-12-19,156.98,165.38,219.74,284.63,201.45,168.48,164.08,146.16,143.25,197.7,220.36,228.86,152.11,148.25,152.45,162.02,227.78,119.08,181.69,166.27,134.9,217.03,358.4,132.19,150.85,200.68,113.77,336.7,2014,"2014-12"
2014-12-20,154.53,164.55,215.49,280.29,200.55,167.42,160.72,144.61,141.5,196.39,217.79,226.27,151.23,146.58,151.46,160.9,226.27,118.82,180.79,164.76,134.47,214.81,352.64,130.48,149.7,198.72,112.5,334.14,2014,"2014-12"
2014-12-21,147.48,167.18,207.23,279.12,207.76,166.4,164.22,146.21,138.59,195.42,211.62,223.4,151.8,144.05,152.56,160.5,225.72,117.17,176.14,166.08,134.39,220.7,319.65,129.11,148.24,199.58,112.14,332.8,2014,"2014-12"
2014-12-22,145.36,166.45,203.26,274.82,206.91,165.37,162.01,144.53,136.67,194.31,209.04,220.91,150.88,142.56,151.74,159.31,224.28,116.86,175.07,164.76,133.83,218.26,304.25,127.5,147.01,197.81,110.88,330.18,2014,"2014-12"
2014-12-23,165.11,168.29,233.88,299.11,204.56,172.03,175.1,151.27,149.08,202.35,228.9,237.28,155.09,153.88,155.76,165.63,232.77,120.13,184.65,171.25,136.38,224.45,377.61,137.69,154.6,207.09,117.98,345.15,2014,"2014-12"
2014-12-24,162.26,167.23,228.92,294.03,203.45,170.78,171.26,149.5,147.04,200.67,225.91,234.34,154.04,151.9,154.59,164.37,231.04,119.73,183.62,169.52,135.86,221.84,370.87,135.79,153.3,204.86,116.51,342.2,2014,"2014-12"
2014-12-25,159.55,166.27,224.21,289.21,202.41,169.6,167.59,147.79,145.1,199.12,223.06,231.55,153.04,150.02,153.49,163.17,229.37,119.38,182.63,167.86,135.37,219.38,364.47,133.96,152.05,202.73,115.11,339.38,2014,"2014-12"
2014-12-26,156.98,165.38,219.74,284.63,201.45,168.48,164.08,146.16,143.25,197.7,220.36,228.86,152.11,148.25,152.45,162.02,227.78,119.08,181.69,166.27,134.9,217.03,358.4,132.19,150.85,200.68,113.77,336.7,2014,"2014-12"
2014-12-27,154.53,164.55,215.49,280.29,200.55,167.42,160.72,144.61,141.5,196.39,217.79,226.27,151.23,146.58,151.46,160.9,226.27,118.82,180.79,164.76,134.47,214.81,352.64,130.48,149.7,198.72,112.5,334.14,2014,"2014-12"
2014-12-28,147.48,167.18,207.23,279.12,207.76,166.4,164.22,146.21,138.59,195.42,211.62,223.4,151.8,144.05,152.56,160.5,225.72,117.17,176.14,166.08,134.39,220.7,319.65,129.11,148.24,199.58,112.14,332.8,2014,"2014-12"
2014-12-29,145.36,166.45,203.26,274.82,206.91,165.37,162.01,144.53,136.67,194.31,209.04,220.91,150.88,142.56,151.74,159.31,224.28,116.86,175.07,164.76,133.83,218.26,304.25,127.5,147.01,197.81,110.88,330.18,2014,"2014-12"
2014-12-30,165.11,168.29,233.88,299.11,204.56,172.03,175.1,151.27,149.08,202.35,228.9,237.28,155.09,153.88,155.76,165.63,232.77,120.13,184.65,171.25,136.38,224.45,377.61,137.69,154.6,207.09,117.98,345.15,2014,"2014-12"
2014-12-31,162.26,167.23,228.92,294.03,203.45,170.78,171.26,149.5,147.04,200.67,225.91,234.34,154.04,151.9,154.59,164.37,231.04,119.73,183.62,169.52,135.86,221.84,370.87,135.79,153.3,204.86,116.51,342.2,2014,"2014-12"
2015-01-01,165.77,188.84,286.82,261.63,164.99,217.71,195.17,175.55,185.96,226.44,187.63,296.58,169.74,183.28,164.42,188.22,196.82,173.06,171.02,175.12,137.52,221.69,231.58,174.29,165.72,195.64,198.6,360.72,2015,"2015-01"
2015-01-02,163.1,187.83,281.1,257.49,164.21,216.27,191.08,173.62,183.59,224.82,185.36,293.13,168.7,181.11,163.3,186.89,195.46,172.62,170.14,173.47,137.05,219.33,227.72,171.98,164.41,193.66,196.29,357.87,2015,"2015-01"
2015-01-03,160.56,186.89,275.66,253.57,163.48,214.91,187.17,171.77,181.35,223.34,183.19,289.81,167.73,179.08,162.24,185.59,194.16,172.24,169.29,171.88,136.61,217.08,224.06,169.76,163.15,191.77,194.1,355.15,2015,"2015-01"
2015-01-04,153.23,189.87,265.1,252.51,169.35,213.6,191.25,173.67,177.61,222.23,178.01,286.13,168.35,175.99,163.42,185.14,193.69,169.86,164.94,173.27,136.53,223.03,203.1,167.97,161.56,192.6,193.48,353.73,2015,"2015-01"
2015-01-05,151.03,189.04,260.01,248.61,168.66,212.28,188.67,171.67,175.16,220.97,175.84,282.94,167.34,174.16,162.54,183.76,192.45,169.4,163.94,171.89,135.96,220.57,193.31,165.88,160.22,190.89,191.31,350.95,2015,"2015-01"
2015-01-06,171.55,191.13,299.19,270.59,166.74,220.83,203.92,179.69,191.06,230.1,192.55,303.91,172.01,188,166.84,191.05,199.74,174.14,172.91,178.66,138.55,226.82,239.92,179.15,168.5,199.85,203.56,366.86,2015,"2015-01"
2015-01-07,168.59,189.93,292.84,266,165.84,219.23,199.45,177.58,188.45,228.2,190.02,300.15,170.84,185.57,165.6,189.6,198.25,173.57,171.94,176.85,138.02,224.19,235.64,176.67,167.08,197.7,201.02,363.72,2015,"2015-01"
2015-01-08,165.77,188.84,286.82,261.63,164.99,217.71,195.17,175.55,185.96,226.44,187.63,296.58,169.74,183.28,164.42,188.22,196.82,173.06,171.02,175.12,137.52,221.69,231.58,174.29,165.72,195.64,198.6,360.72,2015,"2015-01"
2015-01-09,163.1,187.83,281.1,257.49,164.21,216.27,191.08,173.62,183.59,224.82,185.36,293.13,168.7,181.11,163.3,186.89,195.46,172.62,170.14,173.47,137.05,219.33,227.72,171.98,164.41,193.66,196.29,357.87,2015,"2015-01"
2015-01-10,160.56,186.89,275.66,253.57,163.48,214.91,187.17,171.77,181.35,223.34,183.19,289.81,167.73,179.08,162.24,185.59,194.16,172.24,169.29,171.88,136.61,217.08,224.06,169.76,163.15,191.77,194.1,355.15,2015,"2015-01"
2015-01-11,153.23,189.87,265.1,252.51,169.35,213.6,191.25,173.67,177.61,222.23,178.01,286.13,168.35,175.99,163.42,185.14,193.69,169.86,164.94,173.27,136.53,223.03,203.1,167.97,161.56,192.6,193.48,353.73,2015,"2015-01"
2015-01-12,151.03,189.04,260.01,248.61,168.66,212.28,188.67,171.67,175.16,220.97,175.84,282.94,167.34,174.16,162.54,183.76,192.45,169.4,163.94,171.89,135.96,220.57,193.31,165.88,160.22,190.89,191.31,350.95,2015,"2015-01"
2015-01-13,171.55,191.13,299.19,270.59,166.74,220.83,203.92,179.69,191.06,230.1,192.55,303.91,172.01,188,166.84,191.05,199.74,174.14,172.91,178.66,138.55,226.82,239.92,179.15,168.5,199.85,203.56,366.86,2015,"2015-01"
2015-01-14,168.59,189.93,292.84,266,165.84,219.23,199.45,177.58,188.45,228.2,190.02,300.15,170.84,185.57,165.6,189.6,198.25,173.57,171.94,176.85,138.02,224.19,235.64,176.67,167.08,197.7,201.02,363.72,2015,"2015-01"
