date,LocationCode,negative,neutral,positive,year,sentiment,Longitude_xmin,tweets
2013-04-09T00:00:00Z,BRG1672,1,5,4,2013,0.031868131868131866,-41.87924957,10
2013-04-10T00:00:00Z,BRG1672,0,4,0,2013,0.007142857142857141,-41.87924957,4
2013-04-11T00:00:00Z,BRG1672,1,2,1,2013,0.007142857142857141,-41.87924957,4
2013-04-12T00:00:00Z,BRG1672,1,9,1,2013,0.044409937888198754,-41.87924957,11
2013-04-13T00:00:00Z,BRG1672,2,1,1,2013,0.02536231884057971,-41.87924957,4
2013-04-14T00:00:00Z,BRG1672,0,9,0,2013,-0.01359872012045925,-41.87924957,9
2013-04-15T00:00:00Z,BRG1672,3,11,9,2013,0.03402032749858837,-41.87924957,23
2013-04-16T00:00:00Z,BRG1672,3,4,5,2013,0.013612164233282245,-41.87924957,12
2013-04-17T00:00:00Z,BRG1672,4,6,1,2013,0.08229348291460092,-41.87924957,11
2013-04-18T00:00:00Z,BRG1672,1,4,4,2013,0.06930646992758795,-41.87924957,9
2013-04-19T00:00:00Z,BRG1672,3,2,2,2013,0.032039389182246324,-41.87924957,7
2013-04-20T00:00:00Z,BRG1672,1,8,4,2013,0.008229865372722519,-41.87924957,13
2013-04-22T00:00:00Z,BRG1672,3,6,2,2013,0.08015793730079444,-41.87924957,11
2013-04-23T00:00:00Z,BRG1672,0,9,0,2013,0.06825317539603255,-41.87924957,9
2013-04-24T00:00:00Z,BRG1672,1,6,1,2013,0.0600899100899101,-41.87924957,8
2013-04-25T00:00:00Z,BRG1672,0,10,3,2013,0.027122877122877122,-41.87924957,13
2013-04-26T00:00:00Z,BRG1672,1,10,5,2013,0.004395604395604396,-41.87924957,16
2013-04-27T00:00:00Z,BRG1672,2,2,1,2013,0.022252747252747253,-41.87924957,5
2013-04-28T00:00:00Z,BRG1672,1,0,1,2013,-0.03489010989010989,-41.87924957,2
2013-04-29T00:00:00Z,BRG1672,2,6,0,2013,-0.06105442176870749,-41.87924957,8
2013-04-30T00:00:00Z,BRG1672,1,5,2,2013,-0.12684389545291802,-41.87924957,8
2013-05-01T00:00:00Z,BRG1672,2,3,0,2013,-0.05065341926244182,-41.87924957,5
2013-05-02T00:00:00Z,BRG1672,1,18,2,2013,-0.05065341926244182,-41.87924957,21
2013-05-03T00:00:00Z,BRG1672,6,11,2,2013,-0.05065341926244182,-41.87924957,19
2013-05-04T00:00:00Z,BRG1672,0,2,1,2013,-0.06851056211958469,-41.87924957,3
2013-05-05T00:00:00Z,BRG1672,0,1,0,2013,0.036251342642320085,-41.87924957,1
2013-05-06T00:00:00Z,BRG1672,2,1,1,2013,0.0108150811812139,-41.87924957,4
2013-05-07T00:00:00Z,BRG1672,1,4,1,2013,0.04710144927536231,-41.87924957,6
2013-05-08T00:00:00Z,BRG1672,1,0,2,2013,-0.04813664596273292,-41.87924957,3
2013-05-09T00:00:00Z,BRG1672,6,14,3,2013,0.09472049689440995,-41.87924957,23
2013-05-10T00:00:00Z,BRG1672,3,16,4,2013,0.023291925465838508,-41.87924957,23
2013-05-11T00:00:00Z,BRG1672,1,2,0,2013,-0.019565217391304346,-41.87924957,3
2013-05-13T00:00:00Z,BRG1672,0,0,1,2013,-0.06718426501035196,-41.87924957,1
2013-05-14T00:00:00Z,BRG1672,3,1,0,2013,-0.04855072463768116,-41.87924957,4
2013-05-15T00:00:00Z,BRG1672,4,5,1,2013,-0.1619047619047619,-41.87924957,10
2013-05-16T00:00:00Z,BRG1672,0,4,0,2013,0.028571428571428574,-41.87924957,4
2013-05-17T00:00:00Z,BRG1672,0,1,0,2013,-0.18571428571428572,-41.87924957,1
2013-05-18T00:00:00Z,BRG1672,3,1,0,2013,-0.1142857142857143,-41.87924957,4
2013-05-19T00:00:00Z,BRG1672,0,0,1,2013,-0.02380952380952381,-41.87924957,1
2013-05-20T00:00:00Z,BRG1672,1,1,0,2013,0.023809523809523805,-41.87924957,2
2013-05-21T00:00:00Z,BRG1672,1,3,0,2013,0.009523809523809518,-41.87924957,4
2013-05-22T00:00:00Z,BRG1672,0,2,1,2013,0.04523809523809524,-41.87924957,3
2013-05-23T00:00:00Z,BRG1672,0,2,1,2013,-0.09761904761904762,-41.87924957,3
2013-05-24T00:00:00Z,BRG1672,2,7,1,2013,-0.12142857142857143,-41.87924957,10
2013-05-25T00:00:00Z,BRG1672,1,1,0,2013,-0.0653061224489796,-41.87924957,2
2013-05-26T00:00:00Z,BRG1672,1,0,1,2013,-0.14863945578231294,-41.87924957,2
2013-05-27T00:00:00Z,BRG1672,2,1,0,2013,-0.16768707482993198,-41.87924957,3
2013-05-28T00:00:00Z,BRG1672,1,4,2,2013,-0.11768707482993197,-41.87924957,7
2013-05-29T00:00:00Z,BRG1672,1,3,0,2013,0.02517006802721089,-41.87924957,4
2013-05-30T00:00:00Z,BRG1672,2,0,3,2013,0.02517006802721089,-41.87924957,5
2013-05-31T00:00:00Z,BRG1672,0,3,1,2013,0.10453514739229026,-41.87924957,4
2013-06-01T00:00:00Z,BRG1672,0,2,2,2013,0.11984126984126985,-41.87924957,4
2013-06-03T00:00:00Z,BRG1672,0,3,0,2013,0.19126984126984128,-41.87924957,3
2013-06-04T00:00:00Z,BRG1672,2,6,1,2013,0.21464646464646467,-41.87924957,9
2013-06-05T00:00:00Z,BRG1672,1,4,3,2013,0.2860750360750361,-41.87924957,8
2013-06-06T00:00:00Z,BRG1672,1,4,3,2013,0.21464646464646467,-41.87924957,8
2013-06-07T00:00:00Z,BRG1672,1,5,5,2013,0.275870954442383,-41.87924957,11
2013-06-08T00:00:00Z,BRG1672,0,2,6,2013,0.348886827458256,-41.87924957,8
2013-06-09T00:00:00Z,BRG1672,0,2,0,2013,0.26555349412492274,-41.87924957,2
2013-06-10T00:00:00Z,BRG1672,0,4,3,2013,0.229839208410637,-41.87924957,7
2013-06-11T00:00:00Z,BRG1672,0,3,2,2013,0.06360544217687074,-41.87924957,5
2013-06-13T00:00:00Z,BRG1672,1,2,0,2013,0.09931972789115646,-41.87924957,3
2013-06-14T00:00:00Z,BRG1672,0,2,0,2013,0.17074829931972788,-41.87924957,2
2013-06-15T00:00:00Z,BRG1672,4,1,0,2013,0.10158730158730159,-41.87924957,5
2013-06-16T00:00:00Z,BRG1672,0,0,1,2013,0.044444444444444446,-41.87924957,1
2013-06-17T00:00:00Z,BRG1672,0,1,1,2013,0.18492063492063493,-41.87924957,2
2013-06-18T00:00:00Z,BRG1672,7,5,6,2013,0.2838217338217338,-41.87924957,18
2013-06-19T00:00:00Z,BRG1672,0,4,0,2013,0.3981074481074481,-41.87924957,4
2013-06-20T00:00:00Z,BRG1672,1,5,14,2013,0.2552503052503053,-41.87924957,20
2013-06-21T00:00:00Z,BRG1672,0,4,9,2013,0.2552503052503053,-41.87924957,13
2013-06-22T00:00:00Z,BRG1672,2,6,2,2013,0.20961538461538462,-41.87924957,10
2013-06-23T00:00:00Z,BRG1672,0,1,0,2013,0.20961538461538462,-41.87924957,1
2013-06-24T00:00:00Z,BRG1672,0,2,2,2013,0.08818681318681319,-41.87924957,4
2013-06-25T00:00:00Z,BRG1672,4,3,1,2013,-0.08214285714285714,-41.87924957,8
2013-06-26T00:00:00Z,BRG1672,2,1,2,2013,0.013095238095238089,-41.87924957,5
2013-06-27T00:00:00Z,BRG1672,2,2,1,2013,0.013095238095238089,-41.87924957,5
2013-06-28T00:00:00Z,BRG1672,4,4,0,2013,-0.05833333333333334,-41.87924957,8
2013-06-29T00:00:00Z,BRG1672,0,1,2,2013,-0.004761904761904768,-41.87924957,3
2013-06-30T00:00:00Z,BRG1672,0,3,0,2013,0.023809523809523805,-41.87924957,3
2013-07-01T00:00:00Z,BRG1672,1,7,1,2013,0.1476190476190476,-41.87924957,9
2013-07-02T00:00:00Z,BRG1672,1,5,1,2013,0.07619047619047617,-41.87924957,7
2013-07-03T00:00:00Z,BRG1672,1,2,2,2013,-0.019047619047619053,-41.87924957,5
2013-07-04T00:00:00Z,BRG1672,0,1,2,2013,-0.019047619047619053,-41.87924957,3
2013-07-05T00:00:00Z,BRG1672,3,0,0,2013,0.12380952380952381,-41.87924957,3
2013-07-06T00:00:00Z,BRG1672,0,1,0,2013,0.17142857142857143,-41.87924957,1
2013-07-07T00:00:00Z,BRG1672,0,1,0,2013,0.23809523809523808,-41.87924957,1
2013-07-08T00:00:00Z,BRG1672,0,0,1,2013,0.17142857142857143,-41.87924957,1
2013-07-09T00:00:00Z,BRG1672,1,2,3,2013,0.24285714285714285,-41.87924957,6
2013-07-10T00:00:00Z,BRG1672,0,1,2,2013,0.20714285714285713,-41.87924957,3
2013-07-11T00:00:00Z,BRG1672,0,4,1,2013,0.06428571428571428,-41.87924957,5
2013-07-12T00:00:00Z,BRG1672,2,2,0,2013,7.936507936507908e-4,-41.87924957,4
2013-07-13T00:00:00Z,BRG1672,1,3,0,2013,0.06031746031746032,-41.87924957,4
2013-07-14T00:00:00Z,BRG1672,1,0,0,2013,-0.07777777777777777,-41.87924957,1
2013-07-15T00:00:00Z,BRG1672,0,4,5,2013,-0.17777777777777778,-41.87924957,9
2013-07-16T00:00:00Z,BRG1672,0,1,3,2013,-0.2492063492063492,-41.87924957,4
2013-07-17T00:00:00Z,BRG1672,5,3,2,2013,-0.2611111111111111,-41.87924957,10
2013-07-18T00:00:00Z,BRG1672,1,1,0,2013,-0.04682539682539682,-41.87924957,2
2013-07-19T00:00:00Z,BRG1672,1,0,0,2013,-0.23333333333333334,-41.87924957,1
2013-07-20T00:00:00Z,BRG1672,1,2,0,2013,-0.36904761904761907,-41.87924957,3
2013-07-21T00:00:00Z,BRG1672,0,1,1,2013,-0.2785714285714286,-41.87924957,2
2013-07-22T00:00:00Z,BRG1672,3,1,0,2013,-0.2785714285714286,-41.87924957,4
2013-07-23T00:00:00Z,BRG1672,1,4,0,2013,-0.0642857142857143,-41.87924957,5
2013-07-24T00:00:00Z,BRG1672,1,2,3,2013,0.07857142857142856,-41.87924957,6
2013-07-25T00:00:00Z,BRG1672,1,1,0,2013,0.14999999999999997,-41.87924957,2
2013-07-26T00:00:00Z,BRG1672,0,1,1,2013,0.27755102040816326,-41.87924957,2
2013-07-27T00:00:00Z,BRG1672,0,1,2,2013,0.30612244897959184,-41.87924957,3
2013-07-28T00:00:00Z,BRG1672,0,0,1,2013,0.401360544217687,-41.87924957,1
2013-07-29T00:00:00Z,BRG1672,2,2,3,2013,0.5680272108843537,-41.87924957,7
2013-07-30T00:00:00Z,BRG1672,1,1,1,2013,0.4965986394557823,-41.87924957,3
2013-07-31T00:00:00Z,BRG1672,0,0,1,2013,0.45850340136054424,-41.87924957,1
2013-08-02T00:00:00Z,BRG1672,0,1,2,2013,0.3156462585034014,-41.87924957,3
2013-08-03T00:00:00Z,BRG1672,0,1,0,2013,0.2952380952380952,-41.87924957,1
2013-08-05T00:00:00Z,BRG1672,0,3,2,2013,0.3904761904761905,-41.87924957,5
2013-08-06T00:00:00Z,BRG1672,4,2,4,2013,0.3904761904761905,-41.87924957,10
2013-08-07T00:00:00Z,BRG1672,0,2,0,2013,0.2952380952380952,-41.87924957,2
2013-08-08T00:00:00Z,BRG1672,0,1,2,2013,0.25952380952380955,-41.87924957,3
2013-08-12T00:00:00Z,BRG1672,0,0,2,2013,0.2738095238095238,-41.87924957,2
2013-08-14T00:00:00Z,BRG1672,1,0,1,2013,0.39625850340136054,-41.87924957,2
2013-08-15T00:00:00Z,BRG1672,1,3,0,2013,0.39625850340136054,-41.87924957,4
2013-08-16T00:00:00Z,BRG1672,0,1,1,2013,0.3010204081632653,-41.87924957,2
2013-08-17T00:00:00Z,BRG1672,0,1,6,2013,0.15816326530612246,-41.87924957,7
2013-08-18T00:00:00Z,BRG1672,0,5,0,2013,0.2534013605442177,-41.87924957,5
2013-08-19T00:00:00Z,BRG1672,1,2,1,2013,0.43197278911564624,-41.87924957,4
2013-08-20T00:00:00Z,BRG1672,0,5,0,2013,0.36054421768707484,-41.87924957,5
2013-08-21T00:00:00Z,BRG1672,0,1,2,2013,0.2857142857142857,-41.87924957,3
2013-08-22T00:00:00Z,BRG1672,0,0,1,2013,0.31428571428571433,-41.87924957,1
2013-08-23T00:00:00Z,BRG1672,1,11,1,2013,0.35000000000000003,-41.87924957,13
2013-08-24T00:00:00Z,BRG1672,1,6,5,2013,0.3704081632653061,-41.87924957,12
2013-08-25T00:00:00Z,BRG1672,2,0,3,2013,0.2751700680272109,-41.87924957,5
2013-08-26T00:00:00Z,BRG1672,0,3,1,2013,0.17993197278911563,-41.87924957,4
2013-08-27T00:00:00Z,BRG1672,1,4,2,2013,0.17993197278911563,-41.87924957,7
2013-08-28T00:00:00Z,BRG1672,0,1,0,2013,0.13231292517006804,-41.87924957,1
2013-08-29T00:00:00Z,BRG1672,0,2,1,2013,0.17517006802721088,-41.87924957,3
2013-08-30T00:00:00Z,BRG1672,0,3,0,2013,0.24659863945578234,-41.87924957,3
2013-08-31T00:00:00Z,BRG1672,1,2,1,2013,0.26700680272108845,-41.87924957,4
2013-09-01T00:00:00Z,BRG1672,0,2,2,2013,0.3282312925170068,-41.87924957,4
2013-09-02T00:00:00Z,BRG1672,0,1,3,2013,0.29965986394557825,-41.87924957,4
2013-09-03T00:00:00Z,BRG1672,0,5,2,2013,0.3155328798185941,-41.87924957,7
2013-09-04T00:00:00Z,BRG1672,2,0,5,2013,0.4012471655328798,-41.87924957,7
2013-09-05T00:00:00Z,BRG1672,0,13,2,2013,0.28219954648526074,-41.87924957,15
2013-09-06T00:00:00Z,BRG1672,0,8,1,2013,0.1842732792041548,-41.87924957,9
2013-09-08T00:00:00Z,BRG1672,0,2,3,2013,0.1350535913290047,-41.87924957,5
2013-09-09T00:00:00Z,BRG1672,1,2,0,2013,0.12646068048045475,-41.87924957,3
2013-09-10T00:00:00Z,BRG1672,0,29,2,2013,0.10741306143283572,-41.87924957,31
2013-09-11T00:00:00Z,BRG1672,2,14,1,2013,0.08133596392716679,-41.87924957,17
2013-09-12T00:00:00Z,BRG1672,0,12,7,2013,-0.004378321787118922,-41.87924957,19
2013-09-13T00:00:00Z,BRG1672,2,10,2,2013,0.04324072583192869,-41.87924957,14
2013-09-14T00:00:00Z,BRG1672,10,25,7,2013,0.14441374635978793,-41.87924957,42
2013-09-15T00:00:00Z,BRG1672,2,8,2,2013,0.2639282188154369,-41.87924957,12
2013-09-16T00:00:00Z,BRG1672,0,1,0,2013,0.3255823541537827,-41.87924957,1
2013-09-17T00:00:00Z,BRG1672,0,5,17,2013,0.3255823541537827,-41.87924957,22
2013-09-18T00:00:00Z,BRG1672,0,2,7,2013,0.3357864357864358,-41.87924957,9
2013-09-19T00:00:00Z,BRG1672,0,1,4,2013,0.3929292929292929,-41.87924957,5
2013-09-20T00:00:00Z,BRG1672,1,1,1,2013,0.4357864357864358,-41.87924957,3
2013-09-21T00:00:00Z,BRG1672,0,10,0,2013,0.3968253968253968,-41.87924957,10
2013-09-22T00:00:00Z,BRG1672,1,1,3,2013,0.2857142857142857,-41.87924957,5
2013-09-23T00:00:00Z,BRG1672,0,7,3,2013,0.31428571428571433,-41.87924957,10
2013-09-24T00:00:00Z,BRG1672,0,1,1,2013,0.4571428571428572,-41.87924957,2
2013-09-25T00:00:00Z,BRG1672,0,2,0,2013,0.4095238095238095,-41.87924957,2
2013-09-26T00:00:00Z,BRG1672,0,0,5,2013,0.20952380952380953,-41.87924957,5
2013-09-27T00:00:00Z,BRG1672,0,0,2,2013,0.3095238095238095,-41.87924957,2
2013-09-28T00:00:00Z,BRG1672,1,2,0,2013,0.3666666666666667,-41.87924957,3
2013-09-30T00:00:00Z,BRG1672,1,0,0,2013,0.48095238095238096,-41.87924957,1
2013-10-01T00:00:00Z,BRG1672,0,0,1,2013,0.48095238095238096,-41.87924957,1
2013-10-02T00:00:00Z,BRG1672,0,1,9,2013,0.38571428571428573,-41.87924957,10
2013-10-03T00:00:00Z,BRG1672,0,1,4,2013,0.5761904761904761,-41.87924957,5
2013-10-04T00:00:00Z,BRG1672,0,0,1,2013,0.6333333333333334,-41.87924957,1
2013-10-05T00:00:00Z,BRG1672,0,2,1,2013,0.4904761904761905,-41.87924957,3
2013-10-06T00:00:00Z,BRG1672,0,0,1,2013,0.3380952380952381,-41.87924957,1
2013-10-07T00:00:00Z,BRG1672,3,2,0,2013,0.22380952380952382,-41.87924957,5
2013-10-08T00:00:00Z,BRG1672,0,1,0,2013,0.08095238095238096,-41.87924957,1
2013-10-09T00:00:00Z,BRG1672,2,3,1,2013,0.10476190476190476,-41.87924957,6
2013-10-11T00:00:00Z,BRG1672,1,0,1,2013,-0.13333333333333333,-41.87924957,2
2013-10-12T00:00:00Z,BRG1672,0,1,0,2013,0.023809523809523815,-41.87924957,1
2013-10-13T00:00:00Z,BRG1672,0,1,1,2013,0.16666666666666669,-41.87924957,2
2013-10-14T00:00:00Z,BRG1672,2,1,0,2013,0.22344322344322345,-41.87924957,3
2013-10-15T00:00:00Z,BRG1672,0,1,1,2013,0.17582417582417584,-41.87924957,2
2013-10-16T00:00:00Z,BRG1672,0,0,1,2013,0.22344322344322345,-41.87924957,1
2013-10-17T00:00:00Z,BRG1672,0,10,3,2013,0.19963369963369962,-41.87924957,13
2013-10-18T00:00:00Z,BRG1672,2,4,0,2013,0.3424908424908425,-41.87924957,6
2013-10-19T00:00:00Z,BRG1672,0,2,1,2013,0.27106227106227104,-41.87924957,3
2013-10-21T00:00:00Z,BRG1672,0,2,1,2013,0.22344322344322345,-41.87924957,3
2013-10-22T00:00:00Z,BRG1672,0,2,1,2013,0.09523809523809523,-41.87924957,3
2013-10-23T00:00:00Z,BRG1672,1,2,1,2013,0.14285714285714285,-41.87924957,4
2013-10-24T00:00:00Z,BRG1672,0,1,2,2013,0.05952380952380952,-41.87924957,3
2013-10-25T00:00:00Z,BRG1672,2,1,0,2013,0.1261904761904762,-41.87924957,3
2013-10-26T00:00:00Z,BRG1672,1,2,1,2013,0.1261904761904762,-41.87924957,4
2013-10-27T00:00:00Z,BRG1672,2,1,1,2013,0.1619047619047619,-41.87924957,4
2013-10-28T00:00:00Z,BRG1672,0,1,4,2013,0.20952380952380953,-41.87924957,5
2013-10-29T00:00:00Z,BRG1672,0,2,1,2013,0.20952380952380953,-41.87924957,3
2013-10-30T00:00:00Z,BRG1672,0,3,1,2013,0.20952380952380953,-41.87924957,4
2013-10-31T00:00:00Z,BRG1672,0,0,1,2013,0.28095238095238095,-41.87924957,1
2013-11-02T00:00:00Z,BRG1672,2,1,0,2013,0.1380952380952381,-41.87924957,3
2013-11-03T00:00:00Z,BRG1672,0,1,0,2013,0.14242424242424243,-41.87924957,1
2013-11-04T00:00:00Z,BRG1672,1,1,2,2013,0.10670995670995673,-41.87924957,4
2013-11-06T00:00:00Z,BRG1672,1,4,0,2013,-0.13138528138528138,-41.87924957,5
2013-11-07T00:00:00Z,BRG1672,0,7,4,2013,-4.3290043290042775e-4,-41.87924957,11
2013-11-08T00:00:00Z,BRG1672,0,1,0,2013,0.0948051948051948,-41.87924957,1
2013-11-11T00:00:00Z,BRG1672,2,1,0,2013,-0.08376623376623378,-41.87924957,3
2013-11-12T00:00:00Z,BRG1672,1,1,2,2013,0.016233766233766236,-41.87924957,4
2013-11-13T00:00:00Z,BRG1672,0,1,2,2013,0.10714285714285714,-41.87924957,3
2013-11-14T00:00:00Z,BRG1672,1,0,0,2013,0.25,-41.87924957,1
2013-11-15T00:00:00Z,BRG1672,0,1,1,2013,0.34523809523809523,-41.87924957,2
2013-11-16T00:00:00Z,BRG1672,0,0,1,2013,0.4047619047619047,-41.87924957,1
2013-11-19T00:00:00Z,BRG1672,0,0,2,2013,0.3095238095238095,-41.87924957,2
2013-11-20T00:00:00Z,BRG1672,0,2,0,2013,0.5952380952380952,-41.87924957,2
2013-11-22T00:00:00Z,BRG1672,0,1,2,2013,0.5238095238095238,-41.87924957,3
2013-11-23T00:00:00Z,BRG1672,0,2,0,2013,0.42857142857142855,-41.87924957,2
2013-11-24T00:00:00Z,BRG1672,0,0,1,2013,0.21428571428571427,-41.87924957,1
2013-11-25T00:00:00Z,BRG1672,1,1,1,2013,0.35714285714285715,-41.87924957,3
2013-11-26T00:00:00Z,BRG1672,0,2,1,2013,0.2976190476190476,-41.87924957,3
2013-11-27T00:00:00Z,BRG1672,1,1,0,2013,0.2976190476190476,-41.87924957,2
2013-11-28T00:00:00Z,BRG1672,0,0,1,2013,0.2261904761904762,-41.87924957,1
2013-11-29T00:00:00Z,BRG1672,0,3,1,2013,0.36904761904761907,-41.87924957,4
2013-11-30T00:00:00Z,BRG1672,0,1,0,2013,0.32142857142857145,-41.87924957,1
2013-12-02T00:00:00Z,BRG1672,0,1,1,2013,0.34523809523809523,-41.87924957,2
2013-12-03T00:00:00Z,BRG1672,0,0,1,2013,0.20238095238095238,-41.87924957,1
2013-12-04T00:00:00Z,BRG1672,0,4,0,2013,0.2380952380952381,-41.87924957,4
2013-12-05T00:00:00Z,BRG1672,1,2,0,2013,0.2380952380952381,-41.87924957,3
2013-12-06T00:00:00Z,BRG1672,1,0,1,2013,0.3095238095238095,-41.87924957,2
2013-12-09T00:00:00Z,BRG1672,0,1,1,2013,0.2380952380952381,-41.87924957,2
2013-12-10T00:00:00Z,BRG1672,1,1,1,2013,0.20952380952380953,-41.87924957,3
2013-12-11T00:00:00Z,BRG1672,0,0,1,2013,0.39999999999999997,-41.87924957,1
2013-12-12T00:00:00Z,BRG1672,0,1,1,2013,0.37142857142857144,-41.87924957,2
2013-12-13T00:00:00Z,BRG1672,2,2,1,2013,0.15714285714285717,-41.87924957,5
2013-12-15T00:00:00Z,BRG1672,0,0,1,2013,0.19285714285714287,-41.87924957,1
2013-12-16T00:00:00Z,BRG1672,2,2,1,2013,0.049999999999999996,-41.87924957,5
2013-12-17T00:00:00Z,BRG1672,1,0,0,2013,0.12142857142857143,-41.87924957,1
2013-12-18T00:00:00Z,BRG1672,0,3,1,2013,0.2928571428571428,-41.87924957,4
2013-12-19T00:00:00Z,BRG1672,1,1,1,2013,0.24523809523809523,-41.87924957,3
2013-12-20T00:00:00Z,BRG1672,0,0,1,2013,0.34523809523809523,-41.87924957,1
2013-12-21T00:00:00Z,BRG1672,0,0,2,2013,0.5595238095238095,-41.87924957,2
2013-12-23T00:00:00Z,BRG1672,0,1,2,2013,0.4761904761904762,-41.87924957,3
2013-12-24T00:00:00Z,BRG1672,0,1,1,2013,0.42857142857142855,-41.87924957,2
2013-12-26T00:00:00Z,BRG1672,0,1,1,2013,0.42857142857142855,-41.87924957,2
2013-12-27T00:00:00Z,BRG1672,1,2,0,2013,0.42857142857142855,-41.87924957,3
2013-12-28T00:00:00Z,BRG1672,2,0,1,2013,0.40476190476190477,-41.87924957,3
2013-12-29T00:00:00Z,BRG1672,0,0,1,2013,0.1904761904761905,-41.87924957,1
2013-12-30T00:00:00Z,BRG1672,0,0,4,2013,0.11904761904761905,-41.87924957,4
2013-12-31T00:00:00Z,BRG1672,0,1,1,2013,0.11904761904761905,-41.87924957,2
2014-01-03T00:00:00Z,BRG1672,1,0,0,2014,0.2380952380952381,-41.87924957,1
2014-01-04T00:00:00Z,BRG1672,0,1,0,2014,0.09523809523809525,-41.87924957,1
2014-01-07T00:00:00Z,BRG1672,1,2,0,2014,-0.011904761904761902,-41.87924957,3
2014-01-08T00:00:00Z,BRG1672,0,1,1,2014,0.05952380952380953,-41.87924957,2
2014-01-09T00:00:00Z,BRG1672,1,1,1,2014,0.27380952380952384,-41.87924957,3
2014-01-10T00:00:00Z,BRG1672,2,2,4,2014,0.22619047619047622,-41.87924957,8
2014-01-11T00:00:00Z,BRG1672,0,0,1,2014,0.27380952380952384,-41.87924957,1
2014-01-12T00:00:00Z,BRG1672,0,1,1,2014,0.05952380952380953,-41.87924957,2
2014-01-13T00:00:00Z,BRG1672,1,2,0,2014,-0.011904761904761902,-41.87924957,3
2014-01-14T00:00:00Z,BRG1672,0,1,0,2014,0.047619047619047616,-41.87924957,1
2014-01-15T00:00:00Z,BRG1672,1,0,0,2014,-0.16666666666666669,-41.87924957,1
2014-01-16T00:00:00Z,BRG1672,1,1,0,2014,-0.11564625850340136,-41.87924957,2
2014-01-18T00:00:00Z,BRG1672,0,1,2,2014,-0.020408163265306138,-41.87924957,3
2014-01-19T00:00:00Z,BRG1672,1,1,0,2014,-0.020408163265306138,-41.87924957,2
2014-01-20T00:00:00Z,BRG1672,0,1,6,2014,0.2040816326530612,-41.87924957,7
2014-01-21T00:00:00Z,BRG1672,2,2,5,2014,0.3469387755102041,-41.87924957,9
2014-01-22T00:00:00Z,BRG1672,1,3,1,2014,0.3945578231292517,-41.87924957,5
2014-01-23T00:00:00Z,BRG1672,0,3,4,2014,0.46598639455782315,-41.87924957,7
2014-01-24T00:00:00Z,BRG1672,0,2,2,2014,0.3435374149659864,-41.87924957,4
2014-01-25T00:00:00Z,BRG1672,0,0,2,2014,0.36734693877551017,-41.87924957,2
2014-01-26T00:00:00Z,BRG1672,0,1,0,2014,0.2602040816326531,-41.87924957,1
2014-01-28T00:00:00Z,BRG1672,0,1,0,2014,0.14285714285714285,-41.87924957,1
2014-01-29T00:00:00Z,BRG1672,0,3,3,2014,-0.07142857142857142,-41.87924957,6
2014-01-30T00:00:00Z,BRG1672,3,1,0,2014,-0.07142857142857142,-41.87924957,4
2014-01-31T00:00:00Z,BRG1672,1,3,0,2014,-0.07142857142857142,-41.87924957,4
2014-02-01T00:00:00Z,BRG1672,1,0,0,2014,-0.05844155844155844,-41.87924957,1
2014-02-02T00:00:00Z,BRG1672,0,0,1,2014,0.012987012987012988,-41.87924957,1
2014-02-03T00:00:00Z,BRG1672,1,11,1,2014,-0.022727272727272728,-41.87924957,13
2014-02-04T00:00:00Z,BRG1672,1,8,2,2014,0.08441558441558442,-41.87924957,11
2014-02-05T00:00:00Z,BRG1672,0,0,2,2014,0.2987012987012987,-41.87924957,2
2014-02-06T00:00:00Z,BRG1672,1,0,0,2014,0.15584415584415584,-41.87924957,1
2014-02-07T00:00:00Z,BRG1672,0,1,1,2014,0.22727272727272727,-41.87924957,2
2014-02-08T00:00:00Z,BRG1672,0,1,1,2014,0.35714285714285715,-41.87924957,2
2014-02-09T00:00:00Z,BRG1672,0,1,0,2014,0.2857142857142857,-41.87924957,1
2014-02-10T00:00:00Z,BRG1672,0,1,1,2014,0.5714285714285714,-41.87924957,2
2014-02-11T00:00:00Z,BRG1672,0,0,2,2014,0.5714285714285714,-41.87924957,2
2014-02-12T00:00:00Z,BRG1672,0,1,1,2014,0.5,-41.87924957,2
2014-02-13T00:00:00Z,BRG1672,0,0,2,2014,0.619047619047619,-41.87924957,2
2014-02-14T00:00:00Z,BRG1672,0,1,1,2014,0.6333333333333334,-41.87924957,2
2014-02-15T00:00:00Z,BRG1672,0,1,0,2014,0.5619047619047619,-41.87924957,1
2014-02-17T00:00:00Z,BRG1672,0,1,5,2014,0.41904761904761906,-41.87924957,6
2014-02-18T00:00:00Z,BRG1672,1,0,4,2014,0.40805860805860805,-41.87924957,5
2014-02-19T00:00:00Z,BRG1672,0,1,1,2014,0.46361416361416363,-41.87924957,2
2014-02-20T00:00:00Z,BRG1672,1,1,0,2014,0.46361416361416363,-41.87924957,2
2014-02-21T00:00:00Z,BRG1672,0,1,12,2014,0.2302808302808303,-41.87924957,13
2014-02-22T00:00:00Z,BRG1672,0,1,8,2014,0.21599511599511598,-41.87924957,9
2014-02-23T00:00:00Z,BRG1672,0,1,0,2014,0.21599511599511598,-41.87924957,1
2014-02-24T00:00:00Z,BRG1672,4,1,0,2014,0.2874236874236874,-41.87924957,5
2014-02-25T00:00:00Z,BRG1672,0,2,2,2014,0.15555555555555553,-41.87924957,4
